transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_mode
2417,12/31/2024,C0098,P042,1,397,397,ONLINE
2418,9/6/2024,C0078,P022,2,165,330,ONLINE
2419,2/14/2024,C0096,P034,3,346,1038,ONLINE
2420,4/12/2024,C0067,P012,2,225,450,CASH
2421,7/1/2024,C0076,P033,2,435,870,ONLINE
2422,11/9/2024,C0082,P047,2,126,252,ONLINE
2423,12/27/2024,C0002,P032,5,77,385,ONLINE
2424,3/5/2024,C0068,P013,3,138,414,CARD
2425,2/19/2024,C0009,P022,2,67,134,CARD
2426,9/19/2024,C0050,P009,2,415,830,ONLINE
2427,12/2/2024,C0061,P040,1,156,156,CASH
2428,10/3/2024,C0065,P011,1,422,422,CARD
2429,6/19/2024,C0030,P002,2,489,978,CARD
2430,1/4/2024,C0065,P024,2,244,488,CASH
2431,8/9/2024,C0069,P007,3,33,99,CASH
2432,2/4/2024,C0052,P049,1,259,259,ONLINE
2433,7/25/2024,C0007,P028,2,216,432,ONLINE
2434,1/10/2024,C0085,P025,2,371,742,CARD
2435,2/27/2024,C0054,P046,1,266,266,ONLINE
2436,10/16/2024,C0043,P042,3,66,198,CASH
2437,2/18/2024,C0098,P016,5,243,1215,CARD
2438,5/28/2024,C0100,P006,2,460,920,CARD
2439,5/7/2024,C0017,P014,5,65,325,CARD
2440,8/27/2024,C0083,P027,3,324,972,CARD
2441,9/3/2024,C0011,P013,4,473,1892,ONLINE
2442,4/2/2024,C0060,P050,5,499,2495,CASH
2443,11/20/2024,C0095,P023,5,313,1565,ONLINE
2444,6/7/2024,C0067,P046,3,26,78,CARD
2445,4/15/2024,C0015,P017,5,382,1910,CARD
2446,3/3/2024,C0041,P033,3,408,1224,CASH
2447,11/7/2024,C0089,P033,2,321,642,CASH
2448,10/15/2024,C0009,P012,2,412,824,CASH
2449,11/6/2024,C0085,P001,1,43,43,CASH
2450,2/28/2024,C0050,P004,3,491,1473,CASH
2451,9/26/2024,C0073,P037,2,366,732,CARD
2452,5/8/2024,C0071,P042,3,461,1383,CASH
2453,7/27/2024,C0041,P016,1,262,262,ONLINE
2454,7/24/2024,C0030,P039,1,340,340,CASH
2455,12/12/2024,C0013,P007,1,250,250,CARD
2456,12/9/2024,C0033,P046,5,309,1545,ONLINE
2457,5/5/2024,C0094,P048,5,280,1400,ONLINE
2458,4/17/2024,C0090,P021,4,91,364,CASH
2459,6/3/2024,C0068,P029,3,178,534,CARD
2460,10/24/2024,C0005,P012,5,412,2060,ONLINE
2461,4/10/2024,C0095,P042,2,260,520,ONLINE
2462,6/9/2024,C0081,P030,1,102,102,CASH
2463,4/1/2024,C0003,P039,4,489,1956,CARD
2464,9/8/2024,C0001,P023,1,492,492,ONLINE
2465,12/28/2024,C0033,P002,3,343,1029,ONLINE
2466,1/12/2024,C0071,P007,4,294,1176,ONLINE
2467,7/15/2024,C0022,P050,5,412,2060,CASH
2468,3/17/2024,C0050,P037,4,311,1244,CASH
2469,9/11/2024,C0038,P017,2,56,112,CASH
2470,5/3/2024,C0075,P017,5,418,2090,ONLINE
2471,12/7/2024,C0089,P007,5,490,2450,CASH
2472,8/25/2024,C0079,P023,3,113,339,CARD
2473,2/15/2024,C0032,P024,1,203,203,CASH
2474,8/17/2024,C0056,P033,4,310,1240,CARD
2475,9/10/2024,C0018,P022,4,124,496,CARD
2476,10/1/2024,C0005,P008,2,293,586,CARD
2477,10/7/2024,C0097,P023,3,316,948,ONLINE
2478,2/4/2024,C0027,P007,4,102,408,CASH
2479,9/7/2024,C0004,P046,3,65,195,ONLINE
2480,3/29/2024,C0025,P007,5,214,1070,CARD
2481,1/5/2024,C0099,P018,3,100,300,ONLINE
2482,12/28/2024,C0013,P026,4,95,380,CARD
2483,7/5/2024,C0088,P007,4,231,924,ONLINE
2484,12/10/2024,C0060,P033,4,486,1944,CASH
2485,10/17/2024,C0090,P046,2,64,128,ONLINE
2486,9/7/2024,C0087,P022,2,56,112,CASH
2487,6/5/2024,C0071,P008,4,366,1464,CASH
2488,7/26/2024,C0027,P023,1,256,256,CASH
2489,5/15/2024,C0042,P044,4,480,1920,CASH
2490,7/28/2024,C0014,P003,3,144,432,ONLINE
2491,2/17/2024,C0038,P010,4,301,1204,CASH
2492,9/3/2024,C0032,P032,2,179,358,CASH
2493,2/28/2024,C0062,P024,1,136,136,CARD
2494,10/13/2024,C0055,P023,3,370,1110,CARD
2495,5/16/2024,C0022,P036,5,114,570,CASH
2496,3/24/2024,C0069,P016,2,79,158,CASH
2497,5/1/2024,C0089,P026,2,393,786,CASH
2498,6/21/2024,C0090,P024,4,491,1964,CARD
2499,7/9/2024,C0058,P027,5,418,2090,CASH
2500,10/2/2024,C0004,P027,3,165,495,CASH
2501,2/1/2024,C0096,P009,3,23,69,CASH
2502,6/27/2024,C0042,P008,5,247,1235,CASH
2503,12/6/2024,C0091,P016,5,63,315,CASH
2504,8/30/2024,C0003,P014,3,280,840,ONLINE
2505,3/14/2024,C0061,P023,1,147,147,CASH
2506,7/16/2024,C0073,P018,5,223,1115,CASH
2507,9/4/2024,C0098,P022,3,57,171,CARD
2508,12/22/2024,C0045,P010,4,360,1440,CASH
2509,3/18/2024,C0015,P026,1,160,160,CASH
2510,12/22/2024,C0075,P049,4,490,1960,CARD
2511,8/25/2024,C0086,P040,4,217,868,ONLINE
2512,7/30/2024,C0052,P034,3,21,63,CASH
2513,9/19/2024,C0092,P032,3,284,852,ONLINE
2514,3/10/2024,C0008,P015,2,367,734,ONLINE
2515,4/28/2024,C0096,P020,2,469,938,ONLINE
2516,10/2/2024,C0002,P017,2,202,404,ONLINE
2517,10/26/2024,C0019,P048,4,222,888,ONLINE
2518,7/19/2024,C0069,P022,3,158,474,CASH
2519,2/28/2024,C0084,P014,5,492,2460,ONLINE
2520,4/26/2024,C0045,P027,5,110,550,ONLINE
2521,5/30/2024,C0009,P005,3,424,1272,CARD
2522,6/6/2024,C0085,P027,2,363,726,CARD
2523,8/13/2024,C0008,P041,5,254,1270,CARD
2524,10/13/2024,C0099,P008,1,190,190,CASH
2525,5/10/2024,C0084,P049,2,50,100,CASH
2526,3/18/2024,C0075,P036,3,281,843,ONLINE
2527,8/15/2024,C0034,P023,5,427,2135,CASH
2528,7/20/2024,C0008,P021,2,322,644,CARD
2529,6/6/2024,C0056,P047,2,398,796,ONLINE
2530,11/7/2024,C0041,P011,3,70,210,CASH
2531,5/13/2024,C0026,P034,1,160,160,ONLINE
2532,6/21/2024,C0058,P010,3,373,1119,CARD
2533,9/10/2024,C0100,P004,3,151,453,ONLINE
2534,2/29/2024,C0086,P007,5,140,700,CARD
2535,1/31/2024,C0055,P005,3,375,1125,CASH
2536,12/9/2024,C0023,P043,3,264,792,CASH
2537,10/2/2024,C0066,P025,1,439,439,ONLINE
2538,2/12/2024,C0079,P039,4,350,1400,CARD
2539,7/29/2024,C0044,P018,1,400,400,CASH
2540,7/22/2024,C0085,P029,4,461,1844,CASH
2541,10/2/2024,C0002,P005,2,228,456,ONLINE
2542,12/20/2024,C0045,P008,3,84,252,CARD
2543,7/16/2024,C0005,P032,1,433,433,CASH
2544,5/17/2024,C0005,P037,1,181,181,ONLINE
2545,5/16/2024,C0097,P040,4,495,1980,ONLINE
2546,7/5/2024,C0066,P019,3,435,1305,CARD
2547,5/7/2024,C0062,P039,5,225,1125,CASH
2548,2/9/2024,C0037,P038,2,331,662,CASH
2549,9/18/2024,C0075,P044,4,419,1676,CASH
2550,2/3/2024,C0082,P003,2,84,168,CASH
2551,7/31/2024,C0012,P020,5,438,2190,CARD
2552,7/15/2024,C0028,P007,1,69,69,CASH
2553,2/10/2024,C0090,P010,1,89,89,ONLINE
2554,12/9/2024,C0047,P005,3,71,213,CASH
2555,7/2/2024,C0044,P040,3,396,1188,CARD
2556,12/17/2024,C0045,P017,2,256,512,CASH
2557,10/14/2024,C0046,P027,3,146,438,ONLINE
2558,7/14/2024,C0100,P044,3,151,453,CARD
2559,11/30/2024,C0033,P035,3,315,945,CASH
2560,2/27/2024,C0005,P041,2,485,970,ONLINE
2561,3/20/2024,C0099,P036,2,125,250,ONLINE
2562,9/1/2024,C0077,P019,4,163,652,CARD
2563,10/29/2024,C0057,P028,5,128,640,CASH
2564,1/21/2024,C0080,P006,2,380,760,ONLINE
2565,2/21/2024,C0018,P039,4,136,544,CASH
2566,8/17/2024,C0087,P016,3,304,912,ONLINE
2567,7/12/2024,C0081,P009,1,375,375,ONLINE
2568,5/14/2024,C0020,P047,3,432,1296,ONLINE
2569,1/3/2024,C0063,P002,3,24,72,CASH
2570,3/23/2024,C0052,P004,4,103,412,CASH
2571,1/26/2024,C0080,P005,2,148,296,CASH
2572,12/18/2024,C0019,P050,5,205,1025,CASH
2573,3/11/2024,C0053,P021,4,300,1200,ONLINE
2574,2/22/2024,C0028,P022,3,126,378,CARD
2575,2/27/2024,C0039,P018,2,414,828,ONLINE
2576,1/7/2024,C0063,P008,4,394,1576,CARD
2577,8/5/2024,C0067,P047,5,417,2085,ONLINE
2578,9/22/2024,C0038,P025,5,136,680,CASH
2579,8/10/2024,C0016,P014,2,210,420,ONLINE
2580,4/3/2024,C0098,P046,5,199,995,CARD
2581,7/30/2024,C0063,P004,5,183,915,CASH
2582,2/27/2024,C0002,P019,1,315,315,CARD
2583,10/18/2024,C0016,P008,2,335,670,CARD
2584,11/17/2024,C0083,P020,1,103,103,ONLINE
2585,2/21/2024,C0019,P006,1,50,50,ONLINE
2586,11/14/2024,C0062,P029,5,149,745,CASH
2587,11/10/2024,C0029,P020,2,256,512,ONLINE
2588,5/28/2024,C0012,P044,3,105,315,CASH
2589,12/12/2024,C0054,P003,5,256,1280,CARD
2590,11/8/2024,C0075,P035,4,62,248,CASH
2591,6/29/2024,C0003,P009,3,105,315,CASH
2592,2/19/2024,C0047,P011,1,292,292,CARD
2593,4/27/2024,C0035,P015,1,442,442,ONLINE
2594,7/16/2024,C0058,P030,1,344,344,ONLINE
2595,5/31/2024,C0042,P008,5,116,580,CASH
2596,5/14/2024,C0099,P025,3,444,1332,CASH
2597,8/21/2024,C0035,P031,4,205,820,ONLINE
2598,3/26/2024,C0008,P023,4,308,1232,CARD
2599,11/15/2024,C0077,P032,5,276,1380,CARD
2600,10/21/2024,C0037,P042,3,49,147,ONLINE
2601,8/9/2024,C0050,P008,4,286,1144,ONLINE
2602,9/2/2024,C0060,P017,5,91,455,CARD
2603,10/16/2024,C0063,P035,5,38,190,CARD
2604,2/13/2024,C0075,P023,4,274,1096,ONLINE
2605,7/7/2024,C0014,P024,5,204,1020,CASH
2606,3/15/2024,C0057,P048,4,85,340,CASH
2607,6/3/2024,C0042,P047,4,415,1660,CASH
2608,7/7/2024,C0084,P010,1,219,219,CARD
2609,10/13/2024,C0017,P046,2,202,404,CARD
2610,2/25/2024,C0097,P043,4,400,1600,CARD
2611,3/30/2024,C0075,P006,3,110,330,CARD
2612,8/7/2024,C0021,P023,1,323,323,ONLINE
2613,5/8/2024,C0092,P019,5,492,2460,ONLINE
2614,6/21/2024,C0003,P005,3,67,201,CASH
2615,5/11/2024,C0056,P037,4,356,1424,ONLINE
2616,3/18/2024,C0025,P018,1,349,349,CASH
2617,11/16/2024,C0034,P033,5,115,575,ONLINE
2618,2/15/2024,C0004,P029,5,458,2290,CASH
2619,4/24/2024,C0095,P050,5,267,1335,CASH
2620,2/2/2024,C0003,P021,2,218,436,CARD
2621,5/13/2024,C0020,P033,1,493,493,CARD
2622,5/25/2024,C0001,P012,2,294,588,ONLINE
2623,6/10/2024,C0034,P007,1,218,218,CASH
2624,1/31/2024,C0056,P008,2,466,932,CARD
2625,4/18/2024,C0016,P004,2,366,732,CARD
2626,5/26/2024,C0078,P044,5,472,2360,CARD
2627,2/26/2024,C0098,P022,5,122,610,CARD
2628,10/21/2024,C0083,P039,2,261,522,ONLINE
2629,9/6/2024,C0052,P014,4,107,428,CARD
2630,11/24/2024,C0072,P044,3,249,747,CASH
2631,9/16/2024,C0016,P025,1,113,113,CASH
2632,11/26/2024,C0048,P029,3,390,1170,CARD
2633,8/12/2024,C0095,P016,2,320,640,CARD
2634,7/18/2024,C0047,P006,5,379,1895,CASH
2635,8/9/2024,C0083,P039,4,374,1496,CARD
2636,12/16/2024,C0048,P016,2,137,274,CARD
2637,9/24/2024,C0069,P041,1,316,316,CARD
2638,9/3/2024,C0091,P040,5,257,1285,CARD
2639,12/12/2024,C0013,P005,5,480,2400,CARD
2640,9/5/2024,C0041,P044,5,64,320,CASH
2641,2/20/2024,C0082,P019,1,443,443,CARD
2642,1/22/2024,C0034,P003,2,317,634,CARD
2643,8/29/2024,C0045,P020,2,129,258,CASH
2644,2/24/2024,C0084,P018,5,305,1525,ONLINE
2645,3/31/2024,C0094,P017,1,218,218,CASH
2646,8/29/2024,C0031,P006,3,351,1053,ONLINE
2647,7/14/2024,C0089,P029,3,126,378,CASH
2648,8/19/2024,C0057,P001,3,226,678,CARD
2649,4/29/2024,C0061,P012,4,193,772,CARD
2650,9/7/2024,C0084,P004,3,63,189,ONLINE
2651,3/29/2024,C0059,P003,4,416,1664,ONLINE
2652,12/14/2024,C0018,P047,1,108,108,CASH
2653,10/24/2024,C0046,P033,5,360,1800,CASH
2654,5/12/2024,C0050,P043,4,424,1696,CASH
2655,12/10/2024,C0069,P013,3,261,783,CARD
2656,11/19/2024,C0096,P003,4,306,1224,CARD
2657,3/4/2024,C0031,P006,2,472,944,ONLINE
2658,5/26/2024,C0067,P034,1,145,145,CASH
2659,11/14/2024,C0079,P026,5,216,1080,ONLINE
2660,7/2/2024,C0016,P009,2,38,76,CASH
2661,6/8/2024,C0096,P050,1,55,55,CASH
2662,9/17/2024,C0097,P019,3,403,1209,CASH
2663,1/4/2024,C0083,P041,4,352,1408,ONLINE
2664,12/11/2024,C0056,P018,5,163,815,CASH
2665,8/11/2024,C0026,P026,1,124,124,CARD
2666,3/4/2024,C0054,P043,2,353,706,CASH
2667,11/27/2024,C0037,P039,2,262,524,ONLINE
2668,6/27/2024,C0088,P010,3,338,1014,ONLINE
2669,8/13/2024,C0064,P032,2,160,320,ONLINE
2670,8/28/2024,C0002,P014,4,57,228,ONLINE
2671,4/12/2024,C0023,P034,1,106,106,CARD
2672,12/28/2024,C0021,P043,1,273,273,CASH
2673,5/11/2024,C0087,P017,3,324,972,CASH
2674,4/25/2024,C0072,P050,2,456,912,ONLINE
2675,2/9/2024,C0050,P041,1,37,37,CASH
2676,6/2/2024,C0011,P016,2,461,922,CARD
2677,9/3/2024,C0095,P008,4,145,580,CARD
2678,9/26/2024,C0015,P042,4,175,700,ONLINE
2679,7/18/2024,C0083,P047,3,81,243,CARD
2680,9/5/2024,C0005,P042,5,115,575,CARD
2681,12/24/2024,C0081,P023,3,249,747,CARD
2682,7/31/2024,C0056,P018,3,246,738,CARD
2683,1/3/2024,C0028,P031,2,331,662,ONLINE
2684,10/21/2024,C0049,P002,5,233,1165,CASH
2685,3/4/2024,C0094,P046,2,441,882,CASH
2686,1/10/2024,C0007,P026,3,495,1485,ONLINE
2687,12/27/2024,C0014,P003,4,436,1744,CASH
2688,8/30/2024,C0099,P005,5,172,860,CARD
2689,6/11/2024,C0040,P011,3,178,534,CARD
2690,7/30/2024,C0080,P001,4,130,520,CARD
2691,3/21/2024,C0070,P030,2,26,52,CASH
2692,11/7/2024,C0085,P046,1,221,221,CARD
2693,8/11/2024,C0088,P036,5,406,2030,CASH
2694,7/9/2024,C0059,P037,5,491,2455,CARD
2695,3/16/2024,C0089,P028,1,78,78,CARD
2696,4/12/2024,C0030,P005,5,205,1025,CASH
2697,9/30/2024,C0097,P023,1,202,202,ONLINE
2698,7/3/2024,C0003,P014,2,427,854,CARD
2699,11/4/2024,C0045,P017,2,327,654,CASH
2700,12/27/2024,C0030,P047,3,385,1155,CASH
2701,3/1/2024,C0032,P007,4,163,652,ONLINE
2702,4/30/2024,C0008,P024,1,300,300,ONLINE
2703,1/31/2024,C0098,P005,2,68,136,CARD
2704,9/8/2024,C0029,P013,3,243,729,CASH
2705,2/23/2024,C0047,P003,4,232,928,CARD
2706,10/20/2024,C0100,P033,4,370,1480,ONLINE
2707,2/7/2024,C0043,P042,1,191,191,ONLINE
2708,10/1/2024,C0030,P046,1,398,398,CASH
2709,9/23/2024,C0087,P033,1,380,380,CASH
2710,4/29/2024,C0019,P044,2,37,74,CARD
2711,6/13/2024,C0050,P023,1,302,302,CASH
2712,1/22/2024,C0082,P019,4,189,756,CASH
2713,5/9/2024,C0029,P013,4,321,1284,CARD
2714,3/16/2024,C0086,P048,4,66,264,CASH
2715,5/31/2024,C0012,P010,1,372,372,ONLINE
2716,12/19/2024,C0024,P006,2,222,444,CASH
2717,12/20/2024,C0031,P035,3,348,1044,CARD
2718,1/20/2024,C0089,P046,2,104,208,ONLINE
2719,4/20/2024,C0025,P012,4,222,888,CASH
2720,6/19/2024,C0044,P029,2,428,856,CARD
2721,2/27/2024,C0034,P009,5,344,1720,ONLINE
2722,12/31/2024,C0080,P021,5,74,370,CASH
2723,3/4/2024,C0065,P028,1,292,292,ONLINE
2724,5/5/2024,C0093,P033,5,131,655,CASH
2725,8/26/2024,C0021,P040,5,138,690,CARD
2726,6/22/2024,C0005,P006,4,134,536,CARD
2727,4/3/2024,C0090,P027,2,343,686,CARD
2728,12/13/2024,C0043,P039,3,355,1065,ONLINE
2729,11/12/2024,C0089,P017,5,53,265,CASH
2730,7/24/2024,C0049,P039,2,311,622,CARD
2731,4/15/2024,C0043,P024,4,361,1444,CASH
2732,4/28/2024,C0061,P011,4,157,628,CARD
2733,6/19/2024,C0056,P038,2,178,356,CARD
2734,12/10/2024,C0056,P045,1,235,235,ONLINE
2735,2/7/2024,C0040,P021,4,91,364,CASH
2736,3/31/2024,C0100,P005,5,288,1440,CASH
2737,7/5/2024,C0077,P041,2,46,92,CASH
2738,5/26/2024,C0010,P037,2,461,922,ONLINE
2739,5/17/2024,C0082,P032,1,490,490,CARD
2740,12/14/2024,C0088,P034,4,348,1392,CASH
2741,4/2/2024,C0018,P020,1,146,146,ONLINE
2742,2/3/2024,C0093,P005,2,319,638,ONLINE
2743,10/2/2024,C0085,P034,2,60,120,CASH
2744,7/23/2024,C0033,P018,4,407,1628,CASH
2745,8/1/2024,C0069,P001,4,374,1496,CASH
2746,1/23/2024,C0019,P048,4,489,1956,CARD
2747,10/30/2024,C0006,P017,1,111,111,ONLINE
2748,12/3/2024,C0086,P009,5,225,1125,CARD
2749,12/25/2024,C0073,P017,5,202,1010,CASH
2750,12/13/2024,C0025,P026,1,91,91,ONLINE
2751,11/10/2024,C0027,P024,3,199,597,ONLINE
2752,6/19/2024,C0002,P028,1,386,386,ONLINE
2753,12/8/2024,C0051,P019,2,340,680,ONLINE
2754,2/29/2024,C0020,P010,5,61,305,CASH
2755,10/6/2024,C0018,P014,4,385,1540,CASH
2756,1/13/2024,C0028,P001,2,66,132,ONLINE
2757,11/5/2024,C0026,P047,2,317,634,ONLINE
2758,5/9/2024,C0039,P028,3,172,516,ONLINE
2759,5/21/2024,C0056,P021,3,305,915,ONLINE
2760,4/21/2024,C0061,P049,2,430,860,CASH
2761,11/2/2024,C0077,P034,5,231,1155,CASH
2762,8/29/2024,C0056,P022,4,145,580,CASH
2763,6/26/2024,C0035,P007,4,363,1452,CASH
2764,12/12/2024,C0047,P002,4,171,684,ONLINE
2765,4/17/2024,C0020,P010,2,37,74,CASH
2766,12/24/2024,C0002,P028,2,53,106,ONLINE
2767,12/27/2024,C0078,P007,2,419,838,CARD
2768,8/20/2024,C0088,P013,2,22,44,CASH
2769,3/3/2024,C0030,P023,2,285,570,ONLINE
2770,5/5/2024,C0099,P047,5,419,2095,CASH
2771,5/9/2024,C0100,P032,2,179,358,CARD
2772,11/29/2024,C0071,P015,1,104,104,CARD
2773,6/4/2024,C0032,P009,3,304,912,ONLINE
2774,12/24/2024,C0079,P007,5,264,1320,CASH
2775,8/8/2024,C0059,P001,1,467,467,ONLINE
2776,5/31/2024,C0044,P037,4,160,640,CARD
2777,11/27/2024,C0041,P028,4,478,1912,CASH
2778,5/25/2024,C0037,P005,4,472,1888,CASH
2779,12/25/2024,C0067,P042,4,196,784,CARD
2780,2/20/2024,C0049,P032,3,214,642,CASH
2781,8/31/2024,C0070,P030,2,128,256,ONLINE
2782,11/15/2024,C0064,P046,4,475,1900,CASH
2783,4/26/2024,C0089,P041,4,25,100,CASH
2784,5/10/2024,C0008,P041,4,124,496,CASH
2785,10/3/2024,C0005,P006,2,98,196,ONLINE
2786,7/25/2024,C0013,P027,2,166,332,ONLINE
2787,12/31/2024,C0085,P032,1,460,460,ONLINE
2788,4/14/2024,C0082,P011,4,353,1412,CASH
2789,2/7/2024,C0015,P010,5,187,935,CASH
2790,4/5/2024,C0055,P021,2,83,166,CARD
2791,2/17/2024,C0023,P011,5,305,1525,ONLINE
2792,4/28/2024,C0042,P020,2,481,962,CARD
2793,8/26/2024,C0039,P038,5,317,1585,CARD
2794,3/22/2024,C0094,P037,2,377,754,ONLINE
2795,5/9/2024,C0033,P021,5,160,800,CASH
2796,9/17/2024,C0018,P007,2,394,788,CARD
2797,8/14/2024,C0035,P024,3,465,1395,CARD
2798,11/7/2024,C0033,P014,4,410,1640,CASH
2799,12/20/2024,C0068,P045,3,139,417,ONLINE
2800,1/10/2024,C0066,P024,5,330,1650,CASH
2801,2/22/2024,C0063,P010,4,333,1332,ONLINE
2802,6/2/2024,C0002,P015,4,154,616,CASH
2803,4/3/2024,C0002,P003,3,126,378,CARD
2804,8/16/2024,C0093,P009,2,90,180,ONLINE
2805,5/17/2024,C0096,P038,2,232,464,CASH
2806,3/9/2024,C0043,P031,3,86,258,CARD
2807,5/8/2024,C0053,P010,4,372,1488,ONLINE
2808,7/29/2024,C0039,P026,2,179,358,ONLINE
2809,11/19/2024,C0066,P009,3,348,1044,ONLINE
2810,7/29/2024,C0006,P017,3,184,552,ONLINE
2811,11/29/2024,C0025,P004,2,408,816,CARD
2812,12/23/2024,C0056,P011,3,211,633,ONLINE
2813,2/19/2024,C0039,P001,4,96,384,CARD
2814,9/19/2024,C0023,P046,2,263,526,CARD
2815,12/16/2024,C0089,P006,2,264,528,ONLINE
2816,4/15/2024,C0049,P040,5,391,1955,CARD
2817,7/18/2024,C0075,P023,4,340,1360,CASH
2818,7/31/2024,C0082,P004,1,412,412,ONLINE
2819,9/24/2024,C0080,P012,3,138,414,ONLINE
2820,6/25/2024,C0051,P006,2,285,570,ONLINE
2821,3/31/2024,C0093,P034,2,452,904,CARD
2822,4/10/2024,C0045,P002,3,264,792,CARD
2823,11/22/2024,C0005,P026,3,434,1302,CARD
2824,9/5/2024,C0006,P001,5,445,2225,CARD
2825,8/24/2024,C0062,P003,1,435,435,CARD
2826,12/11/2024,C0063,P010,2,446,892,ONLINE
2827,7/16/2024,C0029,P039,4,484,1936,CARD
2828,2/8/2024,C0049,P026,5,459,2295,ONLINE
2829,6/28/2024,C0076,P008,5,378,1890,ONLINE
2830,3/7/2024,C0011,P002,2,201,402,CASH
2831,2/18/2024,C0026,P010,3,410,1230,CASH
2832,2/19/2024,C0023,P044,4,240,960,CASH
2833,7/1/2024,C0030,P046,1,247,247,ONLINE
2834,6/13/2024,C0009,P013,2,178,356,ONLINE
2835,7/26/2024,C0031,P048,3,135,405,CASH
2836,4/18/2024,C0051,P001,5,309,1545,ONLINE
2837,5/25/2024,C0009,P049,3,337,1011,CASH
2838,5/25/2024,C0055,P012,2,445,890,CASH
2839,6/2/2024,C0036,P028,4,450,1800,ONLINE
2840,12/3/2024,C0098,P002,1,208,208,CARD
2841,8/9/2024,C0063,P044,2,278,556,CASH
2842,6/6/2024,C0023,P032,2,57,114,CARD
2843,2/6/2024,C0094,P003,1,169,169,ONLINE
2844,1/1/2024,C0051,P012,5,331,1655,CARD
2845,8/28/2024,C0029,P029,4,285,1140,CASH
2846,12/21/2024,C0028,P026,4,233,932,ONLINE
2847,1/31/2024,C0006,P008,2,92,184,ONLINE
2848,3/7/2024,C0052,P003,5,170,850,CASH
2849,8/15/2024,C0022,P047,2,424,848,CARD
2850,7/15/2024,C0009,P025,3,384,1152,CASH
2851,12/2/2024,C0040,P050,3,108,324,CARD
2852,2/19/2024,C0034,P007,3,260,780,ONLINE
2853,6/17/2024,C0092,P041,2,373,746,ONLINE
2854,8/27/2024,C0067,P030,4,306,1224,CARD
2855,7/27/2024,C0017,P010,3,89,267,CARD
2856,3/17/2024,C0078,P015,2,365,730,CARD
2857,1/5/2024,C0097,P012,4,452,1808,CARD
2858,4/19/2024,C0049,P020,2,213,426,CASH
2859,8/4/2024,C0091,P029,3,453,1359,ONLINE
2860,8/2/2024,C0038,P040,3,174,522,ONLINE
2861,10/11/2024,C0048,P045,3,88,264,ONLINE
2862,2/13/2024,C0002,P021,1,235,235,CASH
2863,11/12/2024,C0009,P048,5,110,550,ONLINE
2864,9/11/2024,C0100,P016,3,117,351,ONLINE
2865,11/7/2024,C0009,P015,2,260,520,CARD
2866,10/16/2024,C0013,P039,5,385,1925,ONLINE
2867,6/30/2024,C0023,P006,5,240,1200,ONLINE
2868,11/24/2024,C0012,P027,4,313,1252,ONLINE
2869,2/17/2024,C0002,P020,5,398,1990,ONLINE
2870,7/9/2024,C0036,P017,2,477,954,CASH
2871,8/19/2024,C0008,P005,1,241,241,CARD
2872,12/18/2024,C0038,P036,3,86,258,ONLINE
2873,10/8/2024,C0095,P041,4,364,1456,CASH
2874,1/14/2024,C0074,P023,5,154,770,ONLINE
2875,8/15/2024,C0097,P043,2,420,840,CARD
2876,6/12/2024,C0006,P049,1,343,343,ONLINE
2877,4/30/2024,C0015,P032,4,180,720,CASH
2878,3/12/2024,C0036,P007,2,154,308,CASH
2879,12/19/2024,C0032,P012,1,433,433,CASH
2880,11/29/2024,C0013,P035,3,392,1176,CARD
2881,2/20/2024,C0030,P013,2,391,782,CASH
2882,7/23/2024,C0077,P042,4,289,1156,CARD
2883,9/15/2024,C0023,P028,4,222,888,CARD
2884,12/13/2024,C0010,P009,2,73,146,ONLINE
2885,1/22/2024,C0009,P042,2,87,174,CARD
2886,7/13/2024,C0068,P030,1,290,290,CARD
2887,3/21/2024,C0035,P050,5,414,2070,CASH
2888,3/21/2024,C0031,P035,2,265,530,CARD
2889,3/9/2024,C0089,P030,2,296,592,CASH
2890,8/14/2024,C0055,P034,5,364,1820,ONLINE
2891,8/5/2024,C0088,P002,5,60,300,CASH
2892,10/18/2024,C0020,P024,1,150,150,CASH
2893,12/16/2024,C0085,P028,1,474,474,ONLINE
2894,4/17/2024,C0095,P022,3,29,87,CASH
2895,8/5/2024,C0095,P036,2,182,364,CASH
2896,7/17/2024,C0011,P001,5,233,1165,CASH
2897,6/26/2024,C0070,P015,4,299,1196,CASH
2898,7/21/2024,C0089,P041,3,134,402,ONLINE
2899,1/11/2024,C0029,P034,2,168,336,CASH
2900,1/10/2024,C0095,P030,1,168,168,CARD
2901,10/16/2024,C0004,P019,2,455,910,CARD
2902,11/17/2024,C0074,P011,3,137,411,CASH
2903,10/11/2024,C0085,P032,5,286,1430,CARD
2904,2/16/2024,C0072,P029,3,220,660,ONLINE
2905,11/21/2024,C0038,P050,5,70,350,CARD
2906,5/30/2024,C0049,P038,5,36,180,CARD
2907,1/22/2024,C0080,P003,2,169,338,CASH
2908,1/21/2024,C0092,P009,3,33,99,ONLINE
2909,10/9/2024,C0086,P018,1,153,153,CARD
2910,9/23/2024,C0004,P026,1,376,376,CARD
2911,10/25/2024,C0094,P033,1,476,476,CASH
2912,2/26/2024,C0076,P016,2,473,946,CARD
2913,10/30/2024,C0090,P016,3,381,1143,CARD
2914,6/13/2024,C0055,P040,5,299,1495,CASH
2915,4/19/2024,C0071,P021,2,64,128,CARD
